supplier,sku,group,prob,source
IEK,030200564_,Розетки и выключатели,1.0,rules
IEK,030200565_,Розетки и выключатели,1.0,rules
IEK,030200566_,Розетки и выключатели,1.0,rules
IEK,030200567_,Розетки и выключатели,1.0,rules
IEK,030200568_,Розетки и выключатели,1.0,rules
IEK,030200739_,Розетки и выключатели,1.0,rules
IEK,030200740_,Розетки и выключатели,1.0,rules
IEK,030200741_,Розетки и выключатели,1.0,rules
IEK,030200742_,Розетки и выключатели,1.0,rules
IEK,030200743_,Розетки и выключатели,1.0,rules
IEK,030200744_,Розетки и выключатели,1.0,rules
IEK,030200745_,Розетки и выключатели,1.0,rules
IEK,030200746_,Розетки и выключатели,1.0,rules
IEK,030200747_,Розетки и выключатели,1.0,rules
IEK,030200748_,Розетки и выключатели,1.0,rules
IEK,030200751_,Розетки и выключатели,1.0,rules
IEK,030200752_,Розетки и выключатели,1.0,rules
IEK,030200753_,Розетки и выключатели,1.0,rules
IEK,030200754_,Розетки и выключатели,1.0,rules
IEK,030200755_,Розетки и выключатели,1.0,rules
IEK,030200756_,Розетки и выключатели,1.0,rules
IEK,030200757_,Розетки и выключатели,1.0,rules
IEK,030200758_,Розетки и выключатели,1.0,rules
IEK,030200759_,Розетки и выключатели,1.0,rules
IEK,030200761_,Розетки и выключатели,1.0,rules
IEK,030200764_,Розетки и выключатели,1.0,rules
IEK,030200765_,Розетки и выключатели,1.0,rules
IEK,030200766_,Розетки и выключатели,1.0,rules
IEK,030200767_,Розетки и выключатели,1.0,rules
IEK,030200768_,Розетки и выключатели,1.0,rules
IEK,030200769_,Розетки и выключатели,1.0,rules
IEK,030200770_,Розетки и выключатели,1.0,rules
IEK,030200771_,Розетки и выключатели,1.0,rules
IEK,030200772_,Розетки и выключатели,1.0,rules
IEK,030200773_,Прочее,0.326,laya_low_confidence
IEK,030200774_,Розетки и выключатели,1.0,rules
IEK,030200775_,Розетки и выключатели,1.0,rules
IEK,030200776_,Розетки и выключатели,1.0,rules
IEK,030200777_,Розетки и выключатели,1.0,rules
IEK,030200778_,Розетки и выключатели,1.0,rules
IEK,030200779_,Розетки и выключатели,1.0,rules
IEK,030200780_,Розетки и выключатели,1.0,rules
IEK,030200781_,Розетки и выключатели,1.0,rules
IEK,030200782_,Розетки и выключатели,1.0,rules
IEK,030200784_,Розетки и выключатели,1.0,rules
IEK,030200785_,Розетки и выключатели,1.0,rules
IEK,030200786_,Розетки и выключатели,1.0,rules
IEK,030200787_,Розетки и выключатели,1.0,rules
IEK,030200789_,Розетки и выключатели,1.0,rules
IEK,030200809_,Розетки и выключатели,1.0,rules
IEK,030200810_,Розетки и выключатели,1.0,rules
IEK,030200811_,Розетки и выключатели,1.0,rules
IEK,030200812_,Розетки и выключатели,1.0,rules
IEK,030200813_,Розетки и выключатели,1.0,rules
IEK,030200814_,Розетки и выключатели,1.0,rules
IEK,030200815_,Розетки и выключатели,1.0,rules
IEK,030200816_,Розетки и выключатели,1.0,rules
IEK,030200817_,Розетки и выключатели,1.0,rules
IEK,030200818_,Розетки и выключатели,1.0,rules
IEK,030200819_,Розетки и выключатели,1.0,rules
IEK,030200820_,Розетки и выключатели,1.0,rules
IEK,030200821_,Розетки и выключатели,1.0,rules
IEK,030200822_,Розетки и выключатели,1.0,rules
IEK,030200823_,Розетки и выключатели,1.0,rules
IEK,030200824_,Розетки и выключатели,1.0,rules
IEK,030200825_,Розетки и выключатели,1.0,rules
IEK,030200826_,Розетки и выключатели,1.0,rules
IEK,030200827_,Розетки и выключатели,1.0,rules
IEK,030200828_,Розетки и выключатели,1.0,rules
IEK,030200829_,Розетки и выключатели,1.0,rules
IEK,030200830_,Розетки и выключатели,1.0,rules
IEK,030200831_,Розетки и выключатели,1.0,rules
IEK,030200832_,Розетки и выключатели,1.0,rules
IEK,030200833_,Розетки и выключатели,1.0,rules
IEK,030200834_,Розетки и выключатели,1.0,rules
IEK,030200835_,Розетки и выключатели,1.0,rules
IEK,030200836_,Розетки и выключатели,1.0,rules
IEK,030200837_,Розетки и выключатели,1.0,rules
IEK,030200838_,Розетки и выключатели,1.0,rules
IEK,030200839_,Розетки и выключатели,1.0,rules
IEK,030200840_,Розетки и выключатели,1.0,rules
IEK,030200841_,Розетки и выключатели,1.0,rules
IEK,030200842_,Розетки и выключатели,1.0,rules
IEK,030200843_,Розетки и выключатели,1.0,rules
IEK,030200844_,Розетки и выключатели,1.0,rules
IEK,030200845_,Розетки и выключатели,1.0,rules
IEK,030200846_,Розетки и выключатели,1.0,rules
IEK,030200847_,Розетки и выключатели,1.0,rules
IEK,030200848_,Розетки и выключатели,1.0,rules
IEK,030200849_,Розетки и выключатели,1.0,rules
IEK,030200850_,Розетки и выключатели,1.0,rules
IEK,030200851_,Розетки и выключатели,1.0,rules
IEK,030200852_,Розетки и выключатели,1.0,rules
IEK,030200853_,Розетки и выключатели,1.0,rules
IEK,030200854_,Розетки и выключатели,1.0,rules
IEK,030200855_,Розетки и выключатели,1.0,rules
IEK,030200856_,Розетки и выключатели,1.0,rules
IEK,030200857_,Розетки и выключатели,1.0,rules
IEK,030200858_,Розетки и выключатели,1.0,rules
IEK,030200859_,Розетки и выключатели,1.0,rules
IEK,030200860_,Розетки и выключатели,1.0,rules
IEK,030200861_,Розетки и выключатели,1.0,rules
IEK,030200862_,Розетки и выключатели,1.0,rules
IEK,030200863_,Розетки и выключатели,1.0,rules
IEK,030200864_,Розетки и выключатели,1.0,rules
IEK,030200865_,Розетки и выключатели,1.0,rules
IEK,030200866_,Розетки и выключатели,1.0,rules
IEK,030200867_,Розетки и выключатели,1.0,rules
IEK,030200868_,Розетки и выключатели,1.0,rules
IEK,030200869_,Розетки и выключатели,1.0,rules
IEK,030200870_,Розетки и выключатели,1.0,rules
IEK,030200871_,Розетки и выключатели,1.0,rules
IEK,030200872_,Розетки и выключатели,1.0,rules
IEK,030200873_,Розетки и выключатели,1.0,rules
IEK,030200874_,Розетки и выключатели,1.0,rules
IEK,030200875_,Розетки и выключатели,1.0,rules
IEK,030200876_,Розетки и выключатели,1.0,rules
IEK,030200877_,Розетки и выключатели,1.0,rules
IEK,030200878_,Розетки и выключатели,1.0,rules
IEK,030200879_,Розетки и выключатели,1.0,rules
IEK,030200885_,Прочее,0.528,laya_low_confidence
IEK,030200886_,Прочее,0.592,laya_low_confidence
IEK,030200889_,Прочее,0.493,laya_low_confidence
IEK,030200890_,Прочее,0.522,laya_low_confidence
IEK,030200891_,Прочее,0.55,laya_low_confidence
IEK,030200892_,Прочее,0.553,laya_low_confidence
IEK,030200893_,Розетки и выключатели,1.0,rules
IEK,030200894_,Розетки и выключатели,1.0,rules
IEK,030200895_,Розетки и выключатели,1.0,rules
IEK,030200896_,Розетки и выключатели,1.0,rules
IEK,030200897_,Розетки и выключатели,1.0,rules
IEK,030200898_,Розетки и выключатели,1.0,rules
IEK,030200899_,Розетки и выключатели,1.0,rules
IEK,030200900_,Розетки и выключатели,1.0,rules
IEK,030200901_,Розетки и выключатели,1.0,rules
IEK,030200902_,Розетки и выключатели,1.0,rules
IEK,030200903_,Розетки и выключатели,1.0,rules
IEK,030200904_,Розетки и выключатели,1.0,rules
IEK,030200905_,"Кабель, провод, СКС",1.0,rules
IEK,030200908_,"Кабель, провод, СКС",1.0,rules
IEK,030200909_,"Кабель, провод, СКС",1.0,rules
IEK,030200910_,"Кабель, провод, СКС",1.0,rules
IEK,030200911_,"Кабель, провод, СКС",1.0,rules
IEK,030200912_,Розетки и выключатели,1.0,rules
IEK,030200915_,Розетки и выключатели,1.0,rules
IEK,030200916_,Розетки и выключатели,1.0,rules
IEK,030200917_,Розетки и выключатели,1.0,rules
IEK,030200918_,Розетки и выключатели,1.0,rules
IEK,030200920_,Розетки и выключатели,1.0,rules
IEK,030200923_,Розетки и выключатели,1.0,rules
IEK,030200924_,Розетки и выключатели,1.0,rules
IEK,030200925_,Розетки и выключатели,1.0,rules
IEK,030200926_,Розетки и выключатели,1.0,rules
IEK,030200931_,Розетки и выключатели,1.0,rules
IEK,030200933_,Розетки и выключатели,1.0,rules
IEK,030200935_,Розетки и выключатели,1.0,rules
IEK,030200938_,Розетки и выключатели,1.0,rules
IEK,030200939_,Розетки и выключатели,1.0,rules
IEK,030200940_,Розетки и выключатели,1.0,rules
IEK,030200941_,Розетки и выключатели,1.0,rules
IEK,030200943_,Розетки и выключатели,1.0,rules
IEK,030200944_,Розетки и выключатели,1.0,rules
IEK,030200945_,Розетки и выключатели,1.0,rules
IEK,030200946_,Розетки и выключатели,1.0,rules
IEK,030200947_,Розетки и выключатели,1.0,rules
IEK,030200948_,Розетки и выключатели,1.0,rules
IEK,030200949_,Розетки и выключатели,1.0,rules
IEK,030200950_,Розетки и выключатели,1.0,rules
IEK,030200951_,Светильники и лампы,1.0,rules
IEK,030200952_,Светильники и лампы,1.0,rules
